82	115	2687526575	2687536005
222	165	1359725901	1359762531
36	15	2232295890	2232296430
127	145	2865006299	2865024714
199	88	803792458	803809970
53	44	580733991	580736323
128	96	4094746260	4094758548
186	162	767348889	767379021
15	222	864585586	864588916
71	128	99511627	99520715
118	48	3514344582	3514350246
102	227	1496371877	1496395031
230	197	3460597155	3460642465
158	220	1693856244	1693891004
1	8	1801470053	1801470061
215	154	234463354	234496464
131	198	452068944	452094882
70	178	1452769403	1452781863
254	88	3319200749	3319223101
124	218	3099509527	3099536559
177	121	2387909233	2387930650
241	57	1368763039	1368776776
89	51	2782587605	2782592144
210	156	2653895920	2653928680
135	146	3121127415	3121147125
253	183	3822674711	3822721010
6	134	1993589760	1993590564
238	51	4081317941	4081330079
208	48	1962084650	1962094634
28	13	1568703464	1568703828
40	0	541138661	541138661
11111111	251	2832588288	2832638237
87	9	2209406991	2209407774
4	194	3681572669	3681573445
40	22	262051475	262052355
2	68	628806127	628806263
191	141	817665730	817692661
166	162	3321818675	3321845567
11	67	568232267	568233004
163	5	3345289384	3345290199
246	51	1264836689	1264849235
5	239	96488580	96489775
86	175	2766165607	2766180657
17	150	1733716477	1733719027
167	148	2014360996	2014385712
122	13	2488560675	2488562261
144	162	2133762204	2133785532
145	150	3858226741	3858248491
11111111	239	4223993206	4224040767
203	222	690492640	690537706
187	188	1426776800	1426811956
34	135	723366177	723370767
98	247	1238127380	1238151586
82	186	1696737029	1696752281
217	115	2416185128	2416210083
128	151	1828146355	1828165683
217	102	982738086	982760220
212	216	3109254825	3109300617
157	206	885958632	885990974
124	143	3463141872	3463159604
43	180	3724854663	3724862403
52	84	3282682568	3282686936
20	239	1095227109	1095231889
141	57	1214265491	1214273528
47	21	811613428	811614415
8	127	2980795905	2980796921
65	187	2401808939	2401821094
200	201	3815049977	3815090177
6	101	606664437	606665043
128	62	3857976627	3857984563
185	139	292525147	292550862
1	95	4280855298	4280855393
15	89	10823349	10824684
1	34	2932563144	2932563178
227	218	1695137051	1695186537
146	66	1731993128	1732002764
124	210	4215533555	4215559595
175	38	2812280920	2812287570
145	229	3564343326	3564376531
77	173	822265889	822279210
44	176	1829115456	1829123200
84	43	1755388222	1755391834
189	147	629893389	629921172
187	129	2989794957	2989819080
171	160	159573370	159600730
129	148	913615949	913635041
178	92	766958949	766975325
206	124	2539489871	2539515415
145	13	1230956554	1230958439
215	220	4171614875	4171662175
170	197	593439365	593472855
152	4	234448506	234449114
251	187	1884775645	1884822582
208	124	1664124517	1664150309
69	100	2956666464	2956673364
75	186	2216225992	2216239942
221	136	4232874431	4232904487
100	31	891228838	891231938
251	172	1103207588	1103250760
211	203	2274282515	2274325348
67	64	58511278	58515566
143	33	2775905215	2775909934
123	239	1945614534	1945643931
186	51	1419876402	1419885888
61	123	2625559493	2625566996
87	103	295564252	295573213
112	179	635747904	635767952
36	109	3264756113	3264760037
15	67	1909278648	1909279653
227	198	794000113	794045059
219	242	1335901194	1335954192
98	88	1877592805	1877601429
103	95	47618007	47627792
32	183	1626061003	1626066859
7	129	366377385	366378288
121	138	3626936350	3626953048
239	119	4136332640	4136361081
192	216	2283861351	2283902823
169	216	1235243666	1235280170
244	17	935822368	935826516
141	76	1238648414	1238659130
117	89	5520442	5530855
160	252	4136493270	4136533590
233	254	1001976639	1002035821
246	30	3664317537	3664324917
119	66	1486209869	1486217723
251	56	2497438066	2497452122
36	219	1194850651	1194858535
246	183	1528458496	1528503514
173	249	3845607739	3845650816
6	180	1468840434	1468841514
34	163	2965231412	2965236954
6	53	4181505916	4181506234
30	170	456886467	456891567
184	148	2755361639	2755388871
212	215	2269301122	2269346702
170	19	2994250354	2994253584
206	174	235588678	235624522
180	11	189286738	189288718
158	253	647276998	647316972
2	188	4092730038	4092730414
100	71	1556912456	1556919556
90	219	3854324947	3854344657
180	201	3494395884	3494432064
4	11	3738486674	3738486718
156	1	2417047962	2417048118
115	22	1533198266	1533200796
100	220	649392543	649414543
242	39	952326882	952336320
98	153	3868588797	3868603791
202	112	1471169363	1471191987
216	80	1098702872	1098720152
168	170	2638223762	2638252322
230	55	1926461090	1926473740
199	76	4231348082	4231363206
185	161	62984834	63014619
164	66	4008471448	4008482272
59	31	3590428334	3590430163
228	176	284405761	284445889
91	128	308068997	308080645
121	224	932676013	932703117
2	200	3321182269	3321182669
27	121	1276623705	1276626972
165	156	3599789001	3599814741
204	170	4271791079	4271825759
5	183	3479347869	3479348784
152	198	920062	950158
16	68	206212119	206213207
241	53	706139788	706152561
134	32	4005799734	4005804022
137	114	2691501765	2691517383
230	73	469068425	469085215
113	243	2160445771	2160473230
163	11	1295630656	1295632449
66	82	3702146810	3702152222
213	207	135861260	135905351
74	93	1846543187	1846550069
219	175	3459766177	3459804502
54	170	1518962396	1518971576
181	195	4246119357	4246154652
82	10	701042395	701043215
212	104	2705745778	2705767826
164	173	3326919921	3326948293
77	12	2320600546	2320601470
60	4	3333000573	3333000813
19	59	4227726036	4227727157
80	196	3314363267	3314378947
87	83	1224941027	1224948248
10	30	2086803358	2086803658
250	105	971230861	971257111
174	227	570809470	570848968
17	123	725956877	725958968
85	93	3208651007	3208658912
81	159	3988238460	3988251339
135	245	2585051439	2585084514
93	3	3054527587	3054527866
20	185	992699144	992702844
11	19	827162861	827163070
65	173	3594290533	3594301778
243	144	2082973287	2083008279
222	70	3340635900	3340651440
171	216	1677882144	1677919080
135	126	2981040762	2981057772
167	2	780386938	780387272
95	43	469870399	469874484
61	52	817155439	817158611
67	229	3407381919	3407397262
25	127	339518205	339521380
7	4	2357046356	2357046384
42	40	326377288	326378968
29	124	2606686485	2606690081
3	34	4132388425	4132388527
196	234	2864537909	2864583773
142	190	3044169409	3044196389
2	114	319144988	319145216
57	111	730198954	730205281
66	71	3650245592	3650250278
73	190	1404361875	1404375745
137	4	3889349446	3889349994
235	245	3889057578	3889115153
38	214	1023783081	1023791213
238	200	1756421949	1756469549
196	147	1871860249	1871889061
119	4	1148399260	1148399736
17	111	3026865797	3026867684
38	137	4248646086	4248651292
238	179	811640966	811683568
132	124	1568026266	1568042634
154	208	740810597	740842629
93	181	2276397906	2276414739
140	111	548492945	548508485
85	133	813844442	813855747
145	53	1884532734	1884540419
156	38	1370850737	1370856665
211	149	61962680	61994119
180	202	2744140331	2744176691
64	11	2989845064	2989845768
254	16	3095962406	3095966470
154	253	2304950504	2304989466
178	140	2335306496	2335331416
168	149	475674013	475699045
37	43	3845091240	3845092831
22	52	4104015222	4104016366
47	8	3107228235	3107228611
71	72	2331339828	2331344940
167	66	1119865337	1119876359
116	35	1844918754	1844922814
186	184	1349612200	1349646424
239	217	4002638826	4002690689
11111111	160	393615109	393646949
237	223	3473971686	3474024537
7	144	3933362404	3933363412
185	140	469547485	469573385
128	150	1647715949	1647735149
253	82	1457267102	1457287848
173	215	2829094656	2829131851
203	182	2820547423	2820584369
42	209	3844752351	3844761129
144	16	3902501764	3902504068
198	11111111	2919454259	2919493661
39	131	2645119829	2645124938
226	3	1640240657	1640241335
82	16	3239021542	3239022854
213	54	4263564545	4263576047
6	90	4164919063	4164919603
90	3	3768185275	3768185545
57	213	2555506629	2555518770
34	88	1444845275	1444848267
150	194	729700391	729729491
135	88	584329240	584341120
153	127	3756965848	3756985279
145	198	4203563126	4203591836
115	186	2706786021	2706807411
13	114	1607013629	1607015111
251	131	565851510	565884391
233	195	3396991371	3397036806
153	88	1746785602	1746799066
122	237	1532465150	1532494064
206	128	4127690773	4127717141
12	125	3652112673	3652114173
89	239	614928442	614949713
51	145	1333948126	1333955521
173	160	1601912114	1601939794
72	231	2792961538	2792978170
220	236	74290152	74342072
143	11111111	1940000460	1940028917
151	126	2357998110	2358017136
218	171	1855121380	1855158658
94	220	195782915	195803595
168	126	562446981	562468149
38	183	3019482346	3019489300
76	20	3223830949	3223832469
213	28	1411681270	1411687234
160	151	88782049	88806209
119	165	710629200	710648835
41	144	3608551073	3608556977
160	150	3748658019	3748682019
161	127	4139669601	4139690048
232	34	3019150102	3019157990
178	19	1888807225	1888810607
79	209	3778625372	3778641883
126	90	2994432069	2994443409
76	157	902356650	902368582
163	133	1794317955	1794339634
13	183	2123114633	2123117012
149	198	2549329869	2549359371
149	212	243092466	243124054
163	202	3259348916	3259381842
174	46	3553415728	3553423732
116	31	980043619	980047215
34	59	240825123	240827129
128	5	364609559	364610199
46	131	996554079	996560105
170	51	3713603842	3713612512
175	169	216531400	216560975
127	139	505618479	505636132
165	216	3737695086	3737730726
24	234	1902499005	1902504621
67	113	1991948678	1991956249
99	126	1293686992	1293699466
118	225	3092639425	3092665975
86	110	85124145	85133605
123	79	1743289831	1743299548
37	77	1573450267	1573453116
226	31	1915986099	1915993105
159	155	151389134	151413779
131	194	1292723425	1292748839
4	110	281659868	281660308
195	168	1830125955	1830158715
192	213	357279027	357319923
135	230	2568989004	2569020054
65	193	730773016	730785561
107	176	3286151073	3286169905
6	165	3132820609	3132821599
245	164	2889861268	2889901448
77	184	1565440221	1565454389
84	89	3116029125	3116036601
104	108	1678321963	1678333195
67	195	1830411019	1830424084
215	180	3386675428	3386714128
14	173	4137668508	4137670930
73	242	746907149	746924815
134	254	3898895265	3898929301
149	80	970935718	970947638
131	97	2796208717	2796221424
200	73	912065235	912079835
133	149	2755962198	2755982015
128	7	3643776812	3643777708
178	119	2738370630	2738391812
138	47	775338679	775345165
40	213	3215669347	3215677867
24	44	33277982	33279038
229	11111111	3828589995	3828635566
191	91	1954587012	1954604393
56	96	1978303965	1978309341
250	194	795193496	795241996
106	40	3796169051	3796173291
162	23	3995177931	3995181657
9	199	1671451142	1671452933
237	207	3499603282	3499652341
121	127	877237793	877253160
140	40	2551162465	2551168065
95	239	125874649	125897354
159	229	1109289275	1109325686
89	23	2616508115	2616510162
2	17	597430447	597430481
217	217	1099492168	1099539257
144	152	1261871194	1261893082
92	134	1626888214	1626900542
46	46	1729486394	1729488510
173	80	2417909430	2417923270
80	231	4024801327	4024819807
20	137	656554496	656557236
24	151	3371966251	3371969875
116	110	1386773122	1386785882
212	179	302815941	302853889
108	167	195819717	195837753
46	25	3763724584	3763725734
56	162	1543942880	1543951952
43	9	2758318035	2758318422
126	74	2096401621	2096410945
144	161	3895183234	3895206418
79	220	896086808	896104188
143	92	17236293	17249449
46	76	2749651765	2749655261
26	217	3294544219	3294549861
240	205	3547380494	3547429694
109	116	1290953826	1290966470
133	205	3286529116	3286556381
234	183	933051372	933094194
2	60	1546204961	1546205081
121	67	1011201109	1011209216
30	149	564873439	564877909
195	126	1579976382	1580000952
73	120	1870556913	1870565673
19	105	3464242513	3464244508
2	124	2504826534	2504826782
173	3	1600010757	1600011276
168	112	1524537106	1524555922
108	214	3819275430	3819298542
27	128	1198307360	1198310816
221	24	3071272901	3071278205
253	254	446561808	446626070
210	15	1961982635	1961985785
180	17	1478160057	1478163117
35	174	3784302863	3784308953
156	133	2108215546	2108236294
26	53	2860366184	2860367562
229	212	1859031374	1859079922
17	49	2107419398	2107420231
98	205	3776491152	3776511242
174	36	858087315	858093579
41	87	2826457080	2826460647
119	253	2012750714	2012780821
51	143	654629390	654636683
48	68	2685401264	2685404528
53	211	839353095	839364278
64	204	1617407888	1617420944
184	215	372357565	372397125
167	35	2628871374	2628877219
104	104	1274355401	1274366217
28	162	1118009848	1118014384
170	157	3991119398	3991146088
251	56	2637792201	2637806257
75	161	1055950419	1055962494
135	62	3863793970	3863802340
142	85	1321267122	1321279192
216	240	1428759497	1428811337
76	190	678358780	678373220
57	241	2572651547	2572665284
80	15	3527570374	3527571574
61	87	2021485424	2021490731
196	2	1962680880	1962681272
108	208	3245866212	3245888676
137	57	3201358776	3201366585
71	231	3351507919	3351524320
243	248	656598043	656658307
186	214	2883974087	2884013891
251	18	926459398	926463916
34	227	1703556663	1703564381
84	6	791569233	791569737
236	91	958041924	958063400
228	83	1320251084	1320270008
253	175	806249345	806293620
145	31	340865558	340870053
32	73	2916147518	2916149854
120	205	993758303	993782903
209	174	1623497098	1623533464
79	122	1096388673	1096398311
17	140	1981560398	1981562778
39	147	2086744964	2086750697
92	193	397227836	397245592
49	244	2579579720	2579591676
94	47	2908257476	2908261894
121	208	2595307926	2595333094
37	151	1674409762	1674415349
181	26	730712205	730716911
131	137	3987972064	3987990011
7	23	2143557083	2143557244
86	202	4161495789	4161513161
135	34	2526938813	2526943403
48	250	1699605743	1699617743
11	107	3705725933	3705727110
111	252	3744707288	3744735260
135	72	2516451757	2516461477
139	123	3204343464	3204360561
66	113	2695047307	2695054765
131	138	434104511	434122589
145	156	940503988	940526608
168	214	1911899281	1911935233
55	6	4116881744	4116882074
85	199	1791658919	1791675834
229	69	2879332202	2879348003
119	130	2261182619	2261198089
182	202	3024457166	3024493930
150	99	1811412269	1811427119
144	138	2310900908	2310920780
215	130	2921785907	2921813857
59	144	166986623	166995119
249	167	2504741398	2504782981
80	131	877000558	877011038
173	149	3174057721	3174083498
191	23	3369407443	3369411836
23	10	3866682698	3866682928
61	191	1072728553	1072740204
176	3	2533522804	2533523332
32	37	169845111	169846295
134	6	2955838815	2955839619
119	241	4050496496	4050525175
152	197	632440024	632469968
246	195	1073582285	1073630255
149	237	2303517565	2303552878
35	97	226667572	226670967
58	159	3633494682	3633503904
186	232	3583529960	3583573112
57	69	3831439041	3831442974
175	221	768195806	768234481
245	61	1231099640	1231114585
112	3	970544103	970544439
185	171	932038780	932070415
159	189	213581486	213611537
115	31	1378338498	1378342063
223	63	3233277340	3233291389
80	241	2956635921	2956655201
27	169	264589381	264593944
61	48	711542380	711545308
177	217	348108908	348147317
32	83	3847859256	3847861912
183	40	3714219161	3714226481
202	185	1143638195	1143675565
193	248	3005647257	3005695121
37	160	986984902	986990822
230	169	3467865585	3467904455
34	181	1390992184	1390998338
80	207	1652785663	1652802223
222	194	3654763352	3654806420
171	11111111	740603642	740637671
200	130	159548041	159574041
173	62	3140642336	3140653062
32	7	2493292210	2493292434
53	15	2590725495	2590726290
91	202	2548725732	2548744114
180	29	4072053454	4072058674
205	134	1886689765	1886717235
35	32	52948993	52950113
22	71	1847227253	1847228815
30	192	3495199157	3495204917
157	1	2105965765	2105965922
193	221	4256231455	4256274108
8	24	178469577	178469769
150	108	2239753571	2239769771
239	130	2706680666	2706711736
201	73	3027082682	3027097355
71	186	773005414	773018620
147	209	3720401475	3720432198
130	174	2444971493	2444994113
18	22	2129656872	2129657268
16	250	1755274328	1755278328
155	79	1602245181	1602257426
